#Virtual Template Bank
#Produced in January 2023 by Florian Aubin, using the Hybrid Code and the L1 expected O4 PSD
#Sorted by HF, and then LF, durations and formatted by Florian Aubin
#BNS (Mtot < 4) minimal match: 0.98, BBH seed (Q < 3) minimal match: 0.98, Full bank minimal match: 0.965
#Here are all the VTs that must be run on 1 band. The selection criteria are: peak frequency of the VT OR the RT LF < 80 Hz, OR RT HF duration < 20 ms. It is advised to run these VTs with a larger autochi2 window (~300 ms)
!id m1 m2 spin1z spin2z duration fpeak fRD
316 36.403758 1.012331 -0.983564 0.0 18.3816790039 189.61458462 260.761399309
317 40.17956 1.004485 -0.626955 0.0 18.3815000461 187.270868749 254.3433942
318 40.020176 1.012314 -0.61698 0.0 18.3808723782 188.487663649 255.945272572
319 36.616717 1.00327 -0.989445 0.0 18.380058309 188.249207311 258.937372799
320 39.862622 1.020256 -0.606687 0.0 18.379334476 189.722773227 257.571410273
321 39.707136 1.02821 -0.596176 0.0 18.3776504547 190.970531157 259.214715589
322 39.548989 1.036107 -0.585985 0.0 18.3767503954 192.227725299 260.874322291
323 39.220383 1.000429 -0.732896 0.0 18.3622662377 186.856629626 254.581681543
324 39.051936 1.008571 -0.723355 0.0 18.3618375522 188.101979131 256.216992015
325 36.283094 1.041438 -0.906956 0.0 18.359308338 193.701819491 265.610913459
326 36.493246 1.032714 -0.912554 0.0 18.3550395237 192.329653973 263.77324023
327 36.701294 1.023958 -0.918488 0.0 18.3514781068 190.969353791 261.955748998
328 36.909333 1.015139 -0.924639 0.0 18.3488068974 189.615113437 260.149057904
329 37.117183 1.006262 -0.931016 0.0 18.347182014 188.267405326 258.353589333
330 39.862805 1.002188 -0.66937 0.0 18.3469039377 186.760597922 253.952758353
331 39.7 1.01012 -0.659537 0.0 18.3463685575 187.985096119 255.562205911
332 40.287338 1.006727 -0.623143 0.0 18.3068170589 186.949685801 253.881140936
333 40.128898 1.014534 -0.613146 0.0 18.3065609017 188.159440887 255.473740182
334 39.971289 1.022466 -0.602877 0.0 18.3055755879 189.389929797 257.094245893
335 36.465921 1.015317 -0.980924 0.0 18.3050049549 189.408270601 260.450603572
336 39.814925 1.030422 -0.592429 0.0 18.3045294761 190.63508017 258.734940398
337 36.677876 1.006271 -0.986861 0.0 18.3032002943 188.048917738 258.635330773
338 39.321005 1.002804 -0.72901 0.0 18.2865468337 186.556532856 254.141881374
339 39.151501 1.010953 -0.719536 0.0 18.2864108216 187.800102779 255.775743257
340 36.34911 1.044352 -0.904259 0.0 18.2838491213 193.473329183 265.271811291
341 36.559828 1.035623 -0.909821 0.0 18.2792337702 192.103400073 263.436626763
342 36.768258 1.026865 -0.915729 0.0 18.2753544969 190.745802165 261.622329331
343 36.976672 1.018043 -0.921854 0.0 18.2723869768 189.39427218 259.818933163
344 39.970003 1.004463 -0.665425 0.0 18.27183625 186.443253262 253.492399042
345 39.808257 1.012369 -0.655562 0.0 18.2717836832 187.66042623 255.092028738
346 37.184512 1.009167 -0.928228 0.0 18.2703793598 188.050174644 258.028344074
347 37.394903 1.00019 -0.934678 0.0 18.2695124761 186.70536833 256.237310506
348 40.557222 1.001074 -0.62932 0.0 18.2330646656 185.419526172 251.828188735
349 40.238427 1.016769 -0.609301 0.0 18.2321782005 187.830114287 255.000917102
350 40.395949 1.008985 -0.619317 0.0 18.2320822902 186.627383898 253.417552994
351 40.080833 1.024691 -0.599053 0.0 18.2316777544 189.055795065 256.615509324
352 39.923598 1.032647 -0.588667 0.0 18.2312919309 190.298316891 258.253544765
353 36.740199 1.009284 -0.984221 0.0 18.226292354 187.84589586 258.329082153
354 36.955817 1.000122 -0.990169 0.0 18.226248043 186.486734972 256.514122201
355 39.252386 1.013343 -0.715677 0.0 18.2109617663 187.495627407 255.330887071
356 39.422822 1.005188 -0.72509 0.0 18.2108498927 186.254212078 253.69904329
357 36.415767 1.047284 -0.901539 0.0 18.2083416431 193.243445781 264.930735214
358 36.627015 1.038552 -0.907067 0.0 18.2033746082 191.875883453 263.098263322
359 36.835798 1.029792 -0.912951 0.0 18.1991999464 190.521072237 261.287289212
360 40.078188 1.00675 -0.661459 0.0 18.1966753048 186.124364681 253.030053584
361 37.044574 1.020967 -0.919051 0.0 18.1958862537 189.172296762 259.487219323
362 37.252464 1.012092 -0.925418 0.0 18.1935007992 187.831695028 257.701270727
363 37.461427 1.003137 -0.931944 0.0 18.1923342536 186.494086523 255.920876893
364 40.666681 1.003319 -0.625526 0.0 18.1583212818 185.097597618 251.365079299
365 40.506769 1.011155 -0.615568 0.0 18.157942364 186.293417336 252.938726191
366 40.033162 1.034886 -0.584889 0.0 18.1579101096 189.96029536 257.770598156
367 40.348765 1.019019 -0.605443 0.0 18.1577641752 187.499803297 254.526953
368 40.191244 1.02693 -0.595214 0.0 18.1576986337 188.720502449 256.135375303
369 37.064989 1.002626 -0.983107 0.0 18.1550468133 186.243839171 256.105815561
370 36.803642 1.012309 -0.981528 0.0 18.1493540044 187.640276209 258.018842408
371 39.525845 1.007584 -0.721135 0.0 18.135150418 185.949716217 253.253235008
372 36.483075 1.050234 -0.898796 0.0 18.1327946827 193.012140028 264.587640455
373 36.694812 1.041499 -0.904292 0.0 18.1275091352 191.64709945 262.75813721
374 36.903906 1.032739 -0.910154 0.0 18.1230340675 190.295225569 260.950729579
375 40.353238 1.001015 -0.667308 0.0 18.1214896832 184.588222858 250.967802449
376 40.187325 1.009051 -0.657474 0.0 18.1214234939 185.804044137 252.565898015
377 37.113025 1.023912 -0.916231 0.0 18.1193072482 188.949233566 259.154008039
378 37.321008 1.015037 -0.922589 0.0 18.1165667669 187.612011221 257.372475682
379 37.528729 1.006101 -0.92918 0.0 18.1151250826 186.281133213 255.601967047
380 40.302518 1.029183 -0.591362 0.0 18.0836586237 188.384012152 255.653803464
381 40.617896 1.013393 -0.611746 0.0 18.0834850375 185.963633825 252.465464075
382 40.776986 1.005613 -0.621655 0.0 18.0833679529 184.777497672 250.904260819
383 40.459914 1.021285 -0.601574 0.0 18.0833187727 187.168436809 254.051766013
384 37.129259 1.005667 -0.980383 0.0 18.0776553291 186.040076712 255.797986816
385 36.868172 1.015347 -0.978784 0.0 18.072386493 187.432179561 257.704796724
386 39.801388 1.001753 -0.72669 0.0 18.0599097452 184.411402553 251.186938641
387 39.630092 1.00999 -0.717146 0.0 18.0594990192 185.642971178 252.804366003
388 37.216639 1.003004 -0.983062 0.0 18.0577285904 185.485834245 255.060989598
389 36.76322 1.044466 -0.901497 0.0 18.0516132152 191.417019992 262.416216324
390 36.972581 1.035707 -0.907339 0.0 18.0468067822 190.068242464 260.612637697
391 40.297382 1.011367 -0.653472 0.0 18.046100532 185.482387172 252.100084241
392 40.461849 1.00336 -0.663351 0.0 18.0458752968 184.274848663 250.513223886
393 37.182015 1.026878 -0.913394 0.0 18.0426729744 188.725152261 258.819412442
394 37.390127 1.018003 -0.919741 0.0 18.0395881616 187.391229029 257.042122394
395 37.596771 1.009085 -0.926388 0.0 18.0378624641 186.066636543 255.280768273
396 40.41465 1.031453 -0.587497 0.0 18.0095387801 188.046383602 255.170879491
397 40.572045 1.023526 -0.597755 0.0 18.0091516038 186.832378947 253.570743128
398 41.04741 1.000105 -0.627764 0.0 18.0089320354 183.280191187 248.895867343
399 40.729082 1.015694 -0.607883 0.0 18.0087800144 185.637652298 251.99746595
400 40.888323 1.007921 -0.617763 0.0 18.0084447103 184.455812925 250.441427656
401 36.933739 1.018399 -0.975993 0.0 17.995382176 187.22172421 257.387146757
402 35.595387 1.078282 -0.937277 0.0 17.9898548443 196.052464552 269.185034144
403 39.906385 1.004184 -0.722673 0.0 17.9840414879 184.108194024 250.742550419
404 39.735591 1.012406 -0.713121 0.0 17.9839233357 185.333994819 252.352449759
405 37.280499 1.006086 -0.980378 0.0 17.9800833106 185.284547009 254.757096262
406 36.832249 1.047453 -0.898681 0.0 17.975703514 191.185660534 262.072506643
407 37.041825 1.038695 -0.904507 0.0 17.9705201467 189.840087559 260.272968695
408 40.571456 1.00572 -0.659374 0.0 17.9702276024 183.959919254 250.05665608
409 37.25154 1.029865 -0.910542 0.0 17.9659916954 188.50000245 258.483400857
410 37.459799 1.020991 -0.916876 0.0 17.9625679904 187.169389844 256.710306212
411 37.665528 1.012087 -0.92357 0.0 17.960604906 185.850657512 254.957381018
412 37.880057 1.002935 -0.93009 0.0 17.9602967953 184.511378988 253.174163786
413 40.52764 1.033737 -0.583619 0.0 17.935421706 187.707654302 254.686650699
414 40.684942 1.02582 -0.593864 0.0 17.9347359155 186.498432274 253.0924614
415 40.841153 1.018009 -0.604006 0.0 17.9341465113 185.310457255 251.528006989
416 41.162394 1.002401 -0.623711 0.0 17.9338489918 182.955417624 248.427458441
417 38.591218 1.061023 -0.681215 0.0 17.9338102453 192.329297164 261.730246833
418 41.00072 1.010243 -0.613848 0.0 17.9335783073 184.132556004 249.976588411
419 40.840122 1.034482 -0.557984 0.0 17.911444773 187.499375432 254.241674719
420 40.012518 1.006629 -0.718626 0.0 17.9080003651 183.803069138 250.295601432
421 37.345635 1.009179 -0.977634 0.0 17.9023405025 185.080324683 254.448679817
422 37.192276 1.090151 -0.739642 0.0 17.9012245264 196.705207155 268.228765146
423 36.901893 1.05046 -0.895845 0.0 17.8997901468 190.953029565 261.727024166
424 40.845171 1.000029 -0.665492 0.0 17.8950545224 182.450172973 248.03246528
425 40.682041 1.008095 -0.655377 0.0 17.8945886452 183.643558851 249.598274437
426 37.111631 1.041705 -0.901657 0.0 17.8941646619 189.610861905 259.931847248
427 37.374276 1.002557 -0.997906 0.0 17.8897873863 184.064018915 253.258113396
428 37.321583 1.032875 -0.907675 0.0 17.8892557784 188.273888661 258.146133233
429 37.530006 1.024 -0.913996 0.0 17.8855413699 186.946513632 256.377091677
430 37.734963 1.01511 -0.920728 0.0 17.883329988 185.633315974 254.632007873
431 37.946562 1.006002 -0.927406 0.0 17.882854034 184.304847977 252.865228077
432 40.79868 1.028131 -0.589961 0.0 17.8603523046 186.163445894 252.612973324
433 38.683559 1.06363 -0.677873 0.0 17.8596773213 192.029314886 261.29756185
434 40.954146 1.02034 -0.600112 0.0 17.8595768519 184.982059229 251.057085005
435 38.867075 1.054861 -0.687031 0.0 17.8594420371 190.69167467 259.527284522
436 41.278643 1.004709 -0.61963 0.0 17.8588426397 182.628546272 247.956305249
437 41.114221 1.012577 -0.609911 0.0 17.8588055155 183.807530766 249.509482513
438 39.791349 1.059878 -0.584545 0.0 17.8578648664 191.121285223 259.389012595
439 40.296378 1.000659 -0.724102 0.0 17.8321393498 182.263571942 248.226841508
440 40.119804 1.009086 -0.714549 0.0 17.8318438441 183.496001333 249.846057261
441 37.411986 1.012285 -0.974833 0.0 17.8245049411 184.873385204 254.136070275
442 40.957863 1.002414 -0.661402 0.0 17.8192088752 182.13438565 247.574010912
443 40.793608 1.010485 -0.651361 0.0 17.8189836788 183.325745352 249.138061704
444 37.182004 1.044736 -0.89879 0.0 17.8177640208 189.38051471 259.589206533
445 37.392142 1.035907 -0.904794 0.0 17.8124946389 188.046793866 257.807594132
446 37.435249 1.005756 -0.99537 0.0 17.8116568996 183.873268526 252.969817673
447 37.60073 1.027033 -0.911101 0.0 17.8084851707 186.722708407 256.04264739
448 37.805046 1.018154 -0.917864 0.0 17.8060639381 185.414694894 254.304800839
449 38.013907 1.009087 -0.924689 0.0 17.8054407865 184.09652242 252.553603437
450 40.59646 1.046378 -0.565576 0.0 17.788356015 188.251693926 255.332131716
451 38.776659 1.066251 -0.674521 0.0 17.7855193734 191.72774619 260.862846867
452 41.068099 1.022687 -0.596202 0.0 17.7850755578 184.652279484 250.584463816
453 41.228865 1.014924 -0.605948 0.0 17.784142 183.480798809 249.040170932
454 41.396194 1.007027 -0.615518 0.0 17.7839157419 182.299611362 247.482439086
455 40.913611 1.047037 -0.53992 0.0 17.7647797071 188.030915059 254.875592124
456 40.228243 1.011557 -0.710444 0.0 17.7555583229 183.186951766 249.393886749
457 40.403185 1.003161 -0.720055 0.0 17.7555101786 181.963147973 247.786515764
458 37.165876 1.105004 -0.724727 0.0 17.7543988029 197.56174345 269.296506851
459 41.071834 1.004809 -0.65728 0.0 17.7434695407 181.81651212 247.112765396
460 37.252943 1.047788 -0.895906 0.0 17.7413334454 189.14907104 259.245074601
461 40.923447 1.013008 -0.645875 0.0 17.7409911156 182.995892166 248.651349543
462 37.46321 1.038962 -0.901899 0.0 17.7357115962 187.818770851 257.467850131
463 37.497863 1.008962 -0.992751 0.0 17.7334356636 183.678738098 252.67559153
464 37.671964 1.030089 -0.908193 0.0 17.7314277195 186.497937663 255.706960413
465 37.875757 1.02122 -0.914979 0.0 17.7288151897 185.194870672 253.975893894
466 38.301663 1.002893 -0.928397 0.0 17.7284272192 182.551066697 250.460449449
467 38.082084 1.012191 -0.921939 0.0 17.7280651785 183.886469593 252.239382415
468 41.344714 1.017283 -0.601958 0.0 17.7095971432 183.152183502 248.568407689
469 37.55188 1.075086 -0.786198 0.0 17.7060483625 192.63273381 263.030279778
470 43.029974 1.00076 -0.514508 0.0 17.6947622968 180.000358521 243.720167551
471 40.337834 1.014041 -0.70631 0.0 17.6792015103 182.876022279 248.939223991
472 40.511013 1.005679 -0.715985 0.0 17.6788231334 181.661113027 247.344108389
473 32.464495 1.204516 -0.994822 0.0 17.6752068373 212.172306725 292.119161227
474 41.187105 1.007217 -0.653126 0.0 17.6678093878 181.49651753 246.648692996
475 41.03711 1.015428 -0.641822 0.0 17.6655627333 182.674968133 248.187307704
476 40.872072 1.023636 -0.631616 0.0 17.6653863137 183.881329238 249.773039547
477 37.324445 1.050863 -0.893006 0.0 17.6648507006 188.916521551 258.89944329
478 37.534779 1.042041 -0.898991 0.0 17.6589052104 187.589832523 257.126922563
479 37.562031 1.012177 -0.990055 0.0 17.6551271788 183.480652934 252.375830588
480 37.806388 1.002271 -0.995161 0.0 17.6544660152 182.07315349 250.484543147
481 37.743684 1.033168 -0.905272 0.0 17.6544001701 186.272336939 255.370229001
482 39.935696 1.02045 -0.728603 0.0 17.6532115845 183.703236734 250.253882638
483 37.947065 1.024308 -0.912076 0.0 17.6516044942 184.973884691 253.645392273
484 38.367839 1.006058 -0.925766 0.0 17.6509608187 182.349630113 250.159366295
485 38.151088 1.015315 -0.919157 0.0 17.6507286788 183.674698589 251.922603857
486 40.119825 1.032936 -0.674365 0.0 17.6493869265 185.32893117 252.071192854
487 40.668159 1.059181 -0.547377 0.0 17.6419108059 188.795817495 255.981336288
488 37.420588 1.08773 -0.775189 0.0 17.6320580954 193.823543835 264.580450324
489 43.15669 1.002982 -0.51058 0.0 17.6203172607 179.656064887 243.232912165
490 37.148763 1.119962 -0.709209 0.0 17.6079356825 198.403572137 270.342317724
491 40.619878 1.008212 -0.711893 0.0 17.6021164048 181.357394486 246.899529528
492 41.447241 1.001558 -0.660374 0.0 17.5948241018 180.032498954 244.694889488
493 41.30371 1.009636 -0.64894 0.0 17.5922830799 181.174312626 246.181677826
494 41.151798 1.017863 -0.63775 0.0 17.5902517458 182.352532055 247.721372091
495 37.396515 1.053961 -0.89009 0.0 17.5883278428 188.682860821 258.552298445
496 42.915897 1.000249 -0.543174 0.0 17.5881213522 179.140201162 242.710610736
497 37.606848 1.045144 -0.89607 0.0 17.582092015 187.360000679 256.784834127
498 37.815891 1.036273 -0.902339 0.0 17.5773633485 186.045873592 255.032415679
499 37.627674 1.015402 -0.987287 0.0 17.576754884 183.279238602 252.070910592
500 37.866649 1.005574 -0.992702 0.0 17.5758695078 181.888132489 250.205306555
501 38.018963 1.027419 -0.909155 0.0 17.5744379946 184.751791301 253.31339013
502 40.233593 1.03538 -0.670153 0.0 17.5738932301 184.998941023 251.591741211
503 38.220905 1.018458 -0.916344 0.0 17.5734722953 183.461261314 251.603366291
504 38.434722 1.009245 -0.923109 0.0 17.5734165926 182.146766863 249.85617132
505 43.348394 1.001086 -0.510042 0.0 17.5674090687 178.888995623 242.182877668
506 43.136958 1.01288 -0.495774 0.0 17.5459529526 180.431547617 244.223520017
507 43.137118 1.004096 -0.52277 0.0 17.5385637463 179.167187336 242.63598759
508 32.327303 1.223642 -0.985351 0.0 17.530151099 213.544693665 293.923257819
509 40.905081 1.002287 -0.717546 0.0 17.5257054353 179.843154622 244.866530713
510 40.729799 1.010761 -0.707776 0.0 17.5254159207 181.052086509 246.452888379
511 41.567917 1.003962 -0.656004 0.0 17.5187046889 179.706499746 244.22108929
512 41.42168 1.012067 -0.64472 0.0 17.5167718338 180.849914199 245.711738383
513 41.267549 1.020314 -0.633657 0.0 17.5150681788 182.028552059 247.25349214
514 43.041666 1.002575 -0.539112 0.0 17.5131562554 178.804696236 242.23307579
515 37.679419 1.048271 -0.893136 0.0 17.5052864744 187.129282108 256.441586709
516 37.888577 1.039402 -0.899395 0.0 17.5003670203 185.81855851 254.693536135
517 40.348555 1.037838 -0.665912 0.0 17.4983142135 184.66709461 251.109850478
518 38.091432 1.030555 -0.906218 0.0 17.4973010179 184.528615437 252.979961787
519 37.92863 1.008885 -0.990156 0.0 17.4972271997 181.69922394 249.919954877
520 38.29153 1.021623 -0.913501 0.0 17.4962639434 183.246166668 251.281712464
521 38.502356 1.012453 -0.920424 0.0 17.4958006253 181.94237707 249.550705935
522 38.72772 1.002995 -0.926791 0.0 17.4948040751 180.60911114 247.77338235
523 43.330042 1.010996 -0.495183 0.0 17.4928656737 179.657840792 243.164302256
524 41.199963 1.041943 -0.583296 0.0 17.4698246909 184.662439637 250.540784426
525 43.295339 1.006596 -0.514981 0.0 17.4681377404 178.875171365 242.198624422
526 32.371184 1.227219 -0.984077 0.0 17.4588030927 213.318281048 293.599294086
527 41.015702 1.004866 -0.713402 0.0 17.4488332722 179.541734505 244.424864213
528 40.840811 1.013326 -0.703635 0.0 17.4487353817 180.745034657 246.003984463
529 41.690174 1.006376 -0.651594 0.0 17.4424063842 179.377824287 243.743676013
530 41.541053 1.014509 -0.640466 0.0 17.4410850513 180.523220454 245.238743419
531 41.384399 1.02278 -0.629542 0.0 17.4399735695 181.702962332 246.783575909
532 43.531389 1.009109 -0.494162 0.0 17.4387104244 178.877282184 242.093624317
533 43.168457 1.004917 -0.535035 0.0 17.4380066155 178.468037706 241.754178852
534 41.672841 1.042059 -0.548861 0.0 17.435720012 184.188851692 249.682547657
535 37.961737 1.042556 -0.89644 0.0 17.423413846 185.590431926 254.353638584
536 40.464641 1.040311 -0.661648 0.0 17.4226704594 184.333490059 250.625707833
537 38.164465 1.033714 -0.903264 0.0 17.4202552286 184.304453319 252.645238709
538 38.362945 1.024808 -0.910629 0.0 17.4190848228 183.029484667 250.957766357
539 37.992279 1.012205 -0.987528 0.0 17.4185492338 181.506521212 249.628689137
540 38.570766 1.015683 -0.91771 0.0 17.4180951212 181.736410146 249.242906036
541 38.22251 1.002539 -0.993398 0.0 17.4174626255 180.161917893 247.831875848
542 38.796551 1.006218 -0.924049 0.0 17.4166250629 180.405694675 247.46877125
543 43.424417 1.008922 -0.510921 0.0 17.3928692301 178.532636759 241.713259492
544 36.953235 1.061121 -0.953911 0.0 17.3881641919 188.101995387 258.395810643
545 41.135819 1.006911 -0.709623 0.0 17.3749682035 179.184840434 243.909879709
546 43.42543 1.005172 -0.525903 0.0 17.3684365107 177.834722016 240.840255661
547 41.81401 1.0088 -0.647143 0.0 17.365971748 179.046601588 243.262829498
548 41.969417 1.000744 -0.657721 0.0 17.3654806715 177.913112585 241.780816302
549 41.661871 1.016962 -0.636177 0.0 17.3652345592 180.194160515 244.762598295
550 41.502401 1.025261 -0.625403 0.0 17.3647156413 181.37567106 246.311490656
551 40.581791 1.042799 -0.657364 0.0 17.3470118622 183.998313007 250.139595654
552 42.797644 1.030004 -0.507338 0.0 17.3456235729 181.303184255 245.496715779
553 41.166227 1.007198 -0.711314 0.0 17.3451714708 178.977702882 243.639998283
554 38.238053 1.036898 -0.900295 0.0 17.3432797486 184.079280098 252.309202326
555 38.435137 1.028015 -0.90773 0.0 17.3417866372 182.811218091 250.631572541
556 38.639986 1.018934 -0.914966 0.0 17.3403116099 181.528774171 248.932651472
557 38.056498 1.015547 -0.984885 0.0 17.339905619 181.31248685 249.335610611
558 38.280387 1.005971 -0.991112 0.0 17.338776702 179.986021599 247.5673231
559 38.865645 1.00947 -0.921307 0.0 17.3384010287 180.201904055 247.16376231
560 44.233588 1.001494 -0.480189 0.0 17.3338979412 176.694687399 239.040875274
561 43.405769 1.019035 -0.495912 0.0 17.3184432696 179.307715511 242.702803273
562 32.226747 1.247011 -0.97482 0.0 17.3142933645 214.73838997 295.473090318
563 41.069806 1.018408 -0.695283 0.0 17.2953451009 180.109605182 245.077308134
564 43.55513 1.007538 -0.521794 0.0 17.2927888907 177.494887013 240.357771346
565 41.939411 1.011234 -0.642654 0.0 17.2894289237 178.712831674 242.77858171
566 41.621613 1.027757 -0.621239 0.0 17.289276992 181.046522877 245.83702423
567 41.784163 1.019426 -0.631851 0.0 17.2892500623 179.862767979 244.283344482
568 43.273944 1.017439 -0.516087 0.0 17.2882623569 178.90796001 242.264286506
569 41.760716 1.05503 -0.530085 0.0 17.2877046365 184.690536326 250.275236875
570 41.451857 1.001356 -0.716981 0.0 17.2694012745 177.497125229 241.653184532
571 41.279668 1.009815 -0.70709 0.0 17.2684469202 178.67239787 243.192944338
572 38.312194 1.040107 -0.897312 0.0 17.2663716326 183.853080211 251.97183353
573 38.5081 1.031244 -0.904803 0.0 17.2643862781 182.591465348 250.303276858
574 38.896074 1.001093 -0.956792 0.0 17.2638258375 178.560424933 245.251153091
575 38.710041 1.022207 -0.91219 0.0 17.2624393105 181.319464518 248.619934607
576 38.935073 1.012752 -0.91856 0.0 17.260112392 179.997629865 246.858155218
